elapsed_seconds,app_cpu_percent,app_rss_kb,vtdecoder_cpu_percent,vtdecoder_rss_kb
288,2.8,39444,0.0,0
289,2.8,39444,0.0,0
290,2.9,39444,0.0,0
291,2.8,39284,0.0,0
292,2.5,39284,0.0,0
293,2.9,39528,0.0,0
294,2.9,39592,0.0,0
295,2.7,39688,0.0,0
296,2.8,39592,0.0,0
297,2.9,39688,0.0,0
299,2.9,39456,0.0,0
300,3.1,39456,0.0,0
301,2.4,39296,0.0,0
302,2.9,39432,0.0,0
303,2.6,39528,0.0,0
304,3.0,39592,0.0,0
305,2.7,39688,0.0,0
306,2.6,39592,0.0,0
307,3.0,39456,0.0,0
309,2.6,39456,0.0,0
310,3.1,39456,0.0,0
311,2.9,39296,0.0,0
312,2.9,39296,0.0,0
313,2.9,39528,0.0,0
314,2.9,39588,0.0,0
315,2.7,39528,0.0,0
316,2.9,39592,0.0,0
317,2.7,39688,0.0,0
318,3.0,39592,0.0,0
320,3.0,39456,0.0,0
321,2.8,39456,0.0,0
322,2.9,39460,0.0,0
323,2.9,39300,0.0,0
324,2.5,39592,0.0,0
325,3.0,39532,0.0,0
326,2.8,39596,0.0,0
327,2.7,39692,0.0,0
328,2.9,39596,0.0,0
329,2.7,39460,0.0,0
331,2.7,39476,0.0,0
332,2.7,39476,0.0,0
333,2.9,39316,0.0,0
334,3.0,39316,0.0,0
335,2.8,39548,0.0,0
336,2.9,39612,0.0,0
337,3.0,39708,0.0,0
338,2.8,39612,0.0,0
339,2.8,39708,0.0,0
341,2.9,39476,0.0,0
342,2.8,39476,0.0,0
343,3.1,39476,0.0,0
344,2.6,39476,0.0,0
345,2.9,39316,0.0,0
346,3.2,39608,0.0,0
347,3.0,39548,0.0,0
348,2.8,39612,0.0,0
349,3.0,39708,0.0,0
350,2.8,39612,0.0,0
352,2.7,39476,0.0,0
353,2.9,39476,0.0,0
354,2.6,39476,0.0,0
355,2.9,39316,0.0,0
356,2.9,39608,0.0,0
357,3.2,39548,0.0,0
358,2.9,39612,0.0,0
359,2.9,39708,0.0,0
360,3.1,39612,0.0,0
361,2.9,39476,0.0,0
363,3.0,39476,0.0,0
364,2.8,39476,0.0,0
365,3.0,39316,0.0,0
366,3.0,39316,0.0,0
367,3.0,39548,0.0,0
368,2.9,39612,0.0,0
369,2.9,39708,0.0,0
370,2.9,39612,0.0,0
371,2.8,39476,0.0,0
373,2.7,39476,0.0,0
374,3.0,39476,0.0,0
375,3.1,39316,0.0,0
376,2.8,39316,0.0,0
377,2.8,39548,0.0,0
378,2.8,39608,0.0,0
379,2.9,39548,0.0,0
380,2.9,39612,0.0,0
381,3.0,39708,0.0,0
382,2.9,39612,0.0,0
384,2.9,39476,0.0,0
385,2.9,39476,0.0,0
386,2.8,39476,0.0,0
387,2.9,39316,0.0,0
388,3.1,39452,0.0,0
389,3.0,39548,0.0,0
390,3.1,39612,0.0,0
391,3.1,39708,0.0,0
392,2.8,39612,0.0,0
393,2.9,39476,0.0,0
395,2.9,39476,0.0,0
396,2.7,39476,0.0,0
397,2.8,39316,0.0,0
398,2.9,39316,0.0,0
399,2.9,39548,0.0,0
400,2.9,39612,0.0,0
401,3.0,39708,0.0,0
402,2.7,39612,0.0,0
403,2.7,39708,0.0,0
405,2.7,39476,0.0,0
406,2.9,39476,0.0,0
407,2.8,39316,0.0,0
408,2.9,39316,0.0,0
409,2.9,39548,0.0,0
410,3.0,39608,0.0,0
411,3.0,39548,0.0,0
412,2.9,39612,0.0,0
413,2.9,39708,0.0,0
414,2.8,39612,0.0,0
416,2.9,39476,0.0,0
417,2.6,39476,0.0,0
418,3.0,39476,0.0,0
419,3.1,39316,0.0,0
420,2.8,39316,0.0,0
421,2.6,39548,0.0,0
422,2.9,39612,0.0,0
423,2.9,39708,0.0,0
424,2.7,39612,0.0,0
425,3.2,39476,0.0,0
427,2.8,39480,0.0,0
428,2.8,39480,0.0,0
429,2.9,39320,0.0,0
430,2.9,39320,0.0,0
431,3.0,39552,0.0,0
432,3.0,39612,0.0,0
433,3.0,39552,0.0,0
434,2.9,39616,0.0,0
435,2.8,39712,0.0,0
436,2.8,39616,0.0,0
438,2.7,39480,0.0,0
439,3.0,39480,0.0,0
440,2.9,39480,0.0,0
441,2.9,39320,0.0,0
442,2.9,39612,0.0,0
443,2.6,39552,0.0,0
444,2.8,39620,0.0,0
445,2.9,39716,0.0,0
446,2.7,39620,0.0,0
448,2.9,39484,0.0,0
449,2.8,39484,0.0,0
450,2.8,39488,0.0,0
451,2.8,39328,0.0,0
452,2.9,39328,0.0,0
453,2.9,39560,0.0,0
454,2.6,39624,0.0,0
455,2.8,39720,0.0,0
456,2.8,39624,0.0,0
457,3.0,39720,0.0,0
459,2.8,39488,0.0,0
460,2.9,39488,0.0,0
461,2.9,39332,0.0,0
462,2.9,39332,0.0,0
463,2.7,39564,0.0,0
464,3.1,39628,0.0,0
465,2.9,39724,0.0,0
466,2.9,39632,0.0,0
467,2.8,39728,0.0,0
469,2.9,39496,0.0,0
470,2.8,39496,0.0,0
471,2.9,39336,0.0,0
472,3.0,39336,0.0,0
473,3.0,39568,0.0,0
474,3.0,39628,0.0,0
475,3.0,39568,0.0,0
476,3.1,39632,0.0,0
477,2.6,39728,0.0,0
478,3.0,39636,0.0,0
480,3.1,39500,0.0,0
481,3.0,39500,0.0,0
482,2.5,39500,0.0,0
483,3.0,39340,0.0,0
484,3.1,39344,0.0,0
485,3.0,39576,0.0,0
486,3.0,39640,0.0,0
487,2.9,39736,0.0,0
488,2.8,39640,0.0,0
489,2.8,39504,0.0,0
491,2.8,39504,0.0,0
492,2.8,39504,0.0,0
493,2.7,39344,0.0,0
494,2.9,39344,0.0,0
495,3.1,39580,0.0,0
496,2.9,39640,0.0,0
497,2.9,39580,0.0,0
498,2.9,39644,0.0,0
499,2.8,39740,0.0,0
500,3.0,39644,0.0,0
502,2.9,39512,0.0,0
503,3.0,39512,0.0,0
504,2.8,39512,0.0,0
505,2.8,39352,0.0,0
506,2.8,39644,0.0,0
507,3.0,39584,0.0,0
508,2.9,39648,0.0,0
509,2.9,39744,0.0,0
510,2.8,39648,0.0,0
512,3.0,39512,0.0,0
513,2.9,39516,0.0,0
514,2.9,39516,0.0,0
515,2.8,39356,0.0,0
516,2.9,39492,0.0,0
517,2.8,39588,0.0,0
518,2.9,39656,0.0,0
519,2.7,39752,0.0,0
520,3.0,39656,0.0,0
521,2.9,39520,0.0,0
523,3.0,39520,0.0,0
524,2.9,39520,0.0,0
525,3.1,39360,0.0,0
526,2.8,39360,0.0,0
527,2.9,39592,0.0,0
528,3.2,39656,0.0,0
529,2.8,39756,0.0,0
530,2.9,39660,0.0,0
531,3.1,39524,0.0,0
533,2.8,39524,0.0,0
534,3.0,39524,0.0,0
535,3.0,39368,0.0,0
536,3.0,39368,0.0,0
537,2.7,39600,0.0,0
538,3.0,39664,0.0,0
539,2.9,39760,0.0,0
540,3.0,39664,0.0,0
541,2.9,39760,0.0,0
543,3.0,39528,0.0,0
544,3.1,39528,0.0,0
545,3.0,39368,0.0,0
546,2.9,39368,0.0,0
547,3.0,39832,0.0,0
548,3.0,39892,0.0,0
549,3.0,39832,0.0,0
550,3.0,39896,0.0,0
551,2.9,39992,0.0,0
553,3.2,39764,0.0,0
554,3.0,39764,0.0,0
555,3.0,39604,0.0,0
556,3.0,39604,0.0,0
557,2.9,39836,0.0,0
558,3.0,39896,0.0,0
559,2.8,39836,0.0,0
560,3.0,39900,0.0,0
561,3.1,39996,0.0,0
562,2.9,39900,0.0,0
564,2.8,39764,0.0,0
565,2.9,39764,0.0,0
566,2.9,39764,0.0,0
567,3.0,39604,0.0,0
568,3.2,39896,0.0,0
569,3.1,39836,0.0,0
570,2.9,39900,0.0,0
571,3.0,40228,0.0,0
572,3.0,40132,0.0,0
574,2.9,39996,0.0,0
575,2.9,39996,0.0,0
576,2.9,39996,0.0,0
577,2.9,39836,0.0,0
578,3.1,40128,0.0,0
579,3.0,40068,0.0,0
580,3.0,40132,0.0,0
581,3.0,40228,0.0,0
582,2.8,40132,0.0,0
584,2.9,39996,0.0,0
585,3.0,39996,0.0,0
586,2.9,39996,0.0,0
587,3.1,39836,0.0,0
588,3.0,39972,0.0,0
589,3.0,40068,0.0,0
590,2.9,40132,0.0,0
591,3.0,40228,0.0,0
592,3.1,40132,0.0,0
594,3.0,39996,0.0,0
595,2.9,39996,0.0,0
596,3.0,39996,0.0,0
597,2.9,39836,0.0,0
598,2.9,39972,0.0,0
599,2.8,40068,0.0,0
