elapsed_seconds,app_cpu_percent,app_rss_kb,vtdecoder_cpu_percent,vtdecoder_rss_kb
247,6.4,55904,0.0,0
248,6.7,55680,0.0,0
250,6.3,55680,0.0,0
251,6.8,55752,0.0,0
252,6.6,55816,0.0,0
253,6.2,55664,0.0,0
255,7.4,55664,0.0,0
256,6.7,55796,0.0,0
257,6.5,55896,0.0,0
258,6.5,55808,0.0,0
260,6.7,55672,0.0,0
261,6.5,55512,0.0,0
262,6.8,55816,0.0,0
263,6.6,55912,0.0,0
264,6.5,55680,0.0,0
266,6.5,55680,0.0,0
267,6.6,55752,0.0,0
268,6.6,55816,0.0,0
269,6.6,55912,0.0,0
271,6.5,55680,0.0,0
272,6.2,55520,0.0,0
273,6.5,55752,0.0,0
274,6.8,55952,0.0,0
275,6.2,55816,0.0,0
277,6.6,55648,0.0,0
278,6.5,55784,0.0,0
279,6.5,56052,0.0,0
280,6.0,55952,0.0,0
282,5.4,55816,0.0,0
283,6.6,55656,0.0,0
284,6.7,55948,0.0,0
285,5.8,56048,0.0,0
286,5.5,55816,0.0,0
288,5.7,55816,0.0,0
289,5.9,55888,0.0,0
290,5.3,55952,0.0,0
291,5.9,56048,0.0,0
293,5.8,55816,0.0,0
294,5.9,55816,0.0,0
295,6.1,55888,0.0,0
296,5.7,55952,0.0,0
297,5.8,56048,0.0,0
299,6.4,55816,0.0,0
300,6.1,55660,0.0,0
301,6.0,55892,0.0,0
302,6.1,55956,0.0,0
303,6.1,55820,0.0,0
305,7.0,55820,0.0,0
306,6.0,55660,0.0,0
307,6.1,55892,0.0,0
308,5.8,55940,0.0,0
309,5.3,55812,0.0,0
311,6.0,55652,0.0,0
312,5.4,55660,0.0,0
313,5.5,55892,0.0,0
314,5.5,55956,0.0,0
315,5.4,55820,0.0,0
317,5.0,55820,0.0,0
318,5.2,55660,0.0,0
319,5.2,55892,0.0,0
320,5.1,55956,0.0,0
321,5.0,56052,0.0,0
323,5.0,55820,0.0,0
324,5.8,55788,0.0,0
325,4.7,55860,0.0,0
326,4.8,55924,0.0,0
327,4.7,56020,0.0,0
328,5.3,55788,0.0,0
330,5.3,55788,0.0,0
331,5.4,55644,0.0,0
332,4.6,55936,0.0,0
333,4.7,56036,0.0,0
334,4.3,55940,0.0,0
336,4.8,55804,0.0,0
337,4.5,55644,0.0,0
338,4.2,55644,0.0,0
339,4.6,55876,0.0,0
340,4.9,55940,0.0,0
341,4.3,56036,0.0,0
343,3.9,55804,0.0,0
344,4.7,55804,0.0,0
345,4.9,55644,0.0,0
346,4.2,55936,0.0,0
347,4.3,56036,0.0,0
348,4.4,55940,0.0,0
349,4.2,55804,0.0,0
351,4.6,55804,0.0,0
