elapsed_seconds,app_cpu_percent,app_rss_kb,vtdecoder_cpu_percent,vtdecoder_rss_kb
230,2.8,35056,0.0,0
231,2.8,35132,0.0,0
232,2.8,35104,0.0,0
233,2.7,35132,0.0,0
234,2.9,35104,0.0,0
235,2.8,35180,0.0,0
236,3.0,35104,0.0,0
238,3.0,35104,0.0,0
239,2.8,35104,0.0,0
240,3.0,35060,0.0,0
241,2.8,35060,0.0,0
242,2.8,35096,0.0,0
243,2.9,35136,0.0,0
244,2.8,35108,0.0,0
245,2.9,35184,0.0,0
246,2.8,35108,0.0,0
247,3.0,35108,0.0,0
249,3.0,35108,0.0,0
250,2.8,35108,0.0,0
251,2.8,35060,0.0,0
252,3.0,35060,0.0,0
253,2.9,35136,0.0,0
254,2.9,35108,0.0,0
255,3.0,35184,0.0,0
256,2.7,35108,0.0,0
257,2.7,35280,0.0,0
258,2.8,35204,0.0,0
260,2.9,35204,0.0,0
261,2.7,35204,0.0,0
262,2.8,35156,0.0,0
263,2.8,35156,0.0,0
264,2.8,35196,0.0,0
265,2.8,35232,0.0,0
266,2.9,35204,0.0,0
267,2.8,35280,0.0,0
268,3.1,35204,0.0,0
269,2.8,35204,0.0,0
271,2.6,35204,0.0,0
272,2.7,35156,0.0,0
273,2.9,35156,0.0,0
274,2.8,35156,0.0,0
275,2.9,35308,0.0,0
276,2.9,35280,0.0,0
277,2.9,35356,0.0,0
278,2.9,35280,0.0,0
279,2.9,35356,0.0,0
280,2.8,35280,0.0,0
282,2.8,35280,0.0,0
283,2.8,35232,0.0,0
284,3.0,35232,0.0,0
285,2.8,35308,0.0,0
286,2.9,35276,0.0,0
287,2.8,35308,0.0,0
288,2.8,35280,0.0,0
289,3.0,35356,0.0,0
290,2.9,35280,0.0,0
292,3.0,35280,0.0,0
293,3.1,35280,0.0,0
294,2.9,35232,0.0,0
295,2.8,35232,0.0,0
296,2.8,35272,0.0,0
297,2.9,35308,0.0,0
298,2.8,35280,0.0,0
299,2.8,35356,0.0,0
300,2.9,35280,0.0,0
301,2.9,35280,0.0,0
303,2.7,35280,0.0,0
304,3.0,35232,0.0,0
305,2.9,35232,0.0,0
306,3.0,35232,0.0,0
307,3.0,35308,0.0,0
308,2.8,35280,0.0,0
309,3.0,35356,0.0,0
310,2.9,35280,0.0,0
311,2.9,35356,0.0,0
312,2.9,35280,0.0,0
314,2.8,35280,0.0,0
315,2.7,35232,0.0,0
316,2.8,35232,0.0,0
317,2.8,35308,0.0,0
318,2.8,35280,0.0,0
319,3.0,35308,0.0,0
320,3.0,35280,0.0,0
321,2.8,35356,0.0,0
322,2.7,35280,0.0,0
324,3.1,35280,0.0,0
325,2.8,35280,0.0,0
326,2.9,35232,0.0,0
327,2.9,35232,0.0,0
328,2.9,35276,0.0,0
329,3.0,35312,0.0,0
330,2.9,35284,0.0,0
331,2.8,35360,0.0,0
332,3.1,35284,0.0,0
333,3.0,35284,0.0,0
335,3.0,35284,0.0,0
336,3.1,35284,0.0,0
337,2.8,35236,0.0,0
338,2.8,35236,0.0,0
339,3.0,35312,0.0,0
340,2.9,35284,0.0,0
341,2.8,35360,0.0,0
342,2.9,35284,0.0,0
343,2.8,35360,0.0,0
344,2.8,35284,0.0,0
346,2.8,35284,0.0,0
347,2.8,35236,0.0,0
348,2.9,35236,0.0,0
349,2.8,35312,0.0,0
350,2.7,35280,0.0,0
351,2.8,35312,0.0,0
352,3.0,35284,0.0,0
353,3.2,35360,0.0,0
354,2.8,35284,0.0,0
356,2.8,35284,0.0,0
357,3.0,35284,0.0,0
358,2.9,35236,0.0,0
359,2.8,35236,0.0,0
