elapsed_seconds,app_cpu_percent,app_rss_kb,vtdecoder_cpu_percent,vtdecoder_rss_kb
0,0.0,992,0.0,0
1,11.7,28288,0.0,0
2,2.7,28532,0.0,0
3,2.3,28496,0.0,0
4,2.3,28628,0.0,0
5,2.5,28684,0.0,0
7,2.5,28820,0.0,0
8,3.1,28840,0.0,0
9,2.5,28900,0.0,0
10,5.2,28908,0.0,0
11,5.5,29012,0.0,0
12,4.0,29036,0.0,0
13,2.9,29048,0.0,0
15,5.0,29120,0.0,0
16,3.4,29132,0.0,0
17,3.4,29144,0.0,0
18,3.8,29196,0.0,0
19,3.0,29200,0.0,0
20,3.1,29200,0.0,0
22,3.1,29256,0.0,0
23,3.0,29336,0.0,0
24,3.0,29340,0.0,0
25,3.4,29392,0.0,0
26,3.6,29396,0.0,0
27,3.7,29396,0.0,0
29,3.3,29400,0.0,0
30,3.1,29404,0.0,0
31,3.5,29408,0.0,0
32,3.5,29408,0.0,0
33,3.9,29416,0.0,0
35,4.1,29424,0.0,0
36,9.2,29436,0.0,0
37,7.7,29472,0.0,0
38,6.9,29488,0.0,0
39,15.7,30840,0.0,0
40,6.0,30848,0.0,0
42,1.5,30852,0.0,0
43,2.1,30896,0.0,0
44,1.4,30900,0.0,0
45,1.3,30900,0.0,0
46,1.6,30860,0.0,0
48,1.3,30860,0.0,0
49,1.4,30816,0.0,0
50,1.3,30820,0.0,0
51,1.2,30820,0.0,0
52,1.4,30804,0.0,0
53,1.4,30804,0.0,0
55,1.4,30808,0.0,0
56,1.5,30808,0.0,0
57,1.3,30812,0.0,0
58,1.6,30816,0.0,0
59,1.4,30816,0.0,0
61,1.5,30816,0.0,0
62,1.5,30816,0.0,0
63,1.4,30816,0.0,0
64,1.3,30820,0.0,0
65,1.4,30820,0.0,0
66,1.3,30820,0.0,0
68,1.5,30820,0.0,0
69,1.5,30824,0.0,0
70,1.4,30824,0.0,0
71,1.4,30828,0.0,0
72,1.5,30828,0.0,0
74,1.3,30832,0.0,0
75,1.2,30832,0.0,0
76,1.4,30832,0.0,0
77,1.5,30832,0.0,0
78,1.5,30832,0.0,0
79,1.4,30832,0.0,0
81,1.4,30832,0.0,0
82,1.3,30832,0.0,0
83,0.7,30832,0.0,0
84,0.9,30832,0.0,0
85,0.8,30832,0.0,0
87,0.8,30832,0.0,0
88,0.7,30832,0.0,0
